analysis_version,book_id,page_id,viewer_page,fragment_id,candidate_type,token_count,text_sha256,exact_text_present_in_other_book
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP095,95,LTMD-CN4-G1988-VP095-F003,question_candidate,8,fe8d831e4d01df49f1f1dff5dc39da93285d033d454fbb064bb8cb615355b505,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP095,95,LTMD-CN4-G1988-VP095-F004,question_candidate,5,4d151bc4dfee1cbf9d3e1fe777a5a2a4f259c2f478cb9be0cd9ec5dbf321b50e,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP095,95,LTMD-CN4-G1988-VP095-F005,question_candidate,6,c2e5986c1d920fca1b92baf4ac96aeeb1c0fc1859f34612f751161220a38f77e,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP095,95,LTMD-CN4-G1988-VP095-F006,experiment_candidate,14,031e6628aa36edff0a8538f3db5d693c8516ed2ca6651a2d8dbbde23d281aa32,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP095,95,LTMD-CN4-G1988-VP095-F007,instruction_candidate,16,44cf300798f3897b2150538191c64def888b782f3568fdbd63ed91689dacfc72,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP095,95,LTMD-CN4-G1988-VP095-F008,activity_candidate,8,1c33cc9bdcc29bb2565279431bcb21cede90cced045c1c0cba0ed88aa0ed74ce,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP095,95,LTMD-CN4-G1988-VP095-F009,question_candidate,10,828bcc6e26d8d4ad480dc5686176030a2bc22292c014d1dd6b41b5997bd90638,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP095,95,LTMD-CN4-G1988-VP095-F010,short_residual_candidate,6,c70505c780711e008b7460b295703c5261ed93af3b62231f448f0c9b64a330fb,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP095,95,LTMD-CN4-G1988-VP095-F011,question_candidate,11,d76ff43c3013f89062a08847a3688b192996a9b91c286d6caba62fc5a0823c1e,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP095,95,LTMD-CN4-G1988-VP095-F012,instruction_candidate,11,4cc62a3ea70faec4eff42882afb667322f7c98a46831183fb86218edd21c9107,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP095,95,LTMD-CN4-G1988-VP095-F013,short_residual_candidate,7,8a066b22ee699357d067e7de824fc57df9b2b2aeaf5b852dd6b40e0b27c9534e,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP095,95,LTMD-CN4-G1988-VP095-F014,short_residual_candidate,1,ad48ff99415b2f007dc35b7eb553fd1eb35ebfa2f2f308acd9488eeb86f71fa8,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP096,96,LTMD-CN4-G1988-VP096-F001,question_candidate,9,f6061051d4b85562156944df4d26b60d7ce8b9ce78cea5c2e97104b676798a78,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP096,96,LTMD-CN4-G1988-VP096-F002,experiment_candidate,8,583dcc635f5a64d0bd0d585549c5d5f423a88b0a7bc84417c8c47d4a177b8690,0
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP096,96,LTMD-CN4-G1988-VP096-F003,short_residual_candidate,8,a791d6496ea2dce3f1e6318a366375481ce9fd4b47bee449ec27a22dfc2c98be,0
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP096,96,LTMD-CN4-G1988-VP096-F004,question_candidate,3,9b44ab64dfbed3633ec77275453bf04f10f5f4ddf041e8e09151eeda12c85383,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP096,96,LTMD-CN4-G1988-VP096-F005,question_candidate,12,75431cb31101e5d8f46c49eaf93f47683d1e36e2b0c0b1c6bd476ddd7517584f,0
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP096,96,LTMD-CN4-G1988-VP096-F006,question_candidate,4,884dcdfcfbb4f89a045941b99f32271a929fe63494d1d8610bc44102066d9bf8,0
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP096,96,LTMD-CN4-G1988-VP096-F007,short_residual_candidate,7,47191151952cd9785cb1155b897dc235022cf06d79e9bd5479b63871f109e3bb,0
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP096,96,LTMD-CN4-G1988-VP096-F008,expository_candidate,18,af13c45191936308cbdfe77e3e30b2c8b280047aa6ea3cba25cfe2d3334d3bef,0
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP098,98,LTMD-CN4-G1988-VP098-F001,question_candidate,7,68753e19f4b006dbc119b965f19230c9ac436f19c2998bd5a020089bf50b75b4,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP098,98,LTMD-CN4-G1988-VP098-F002,instruction_candidate,12,39dba161cfaf5590aec8f69453469184fdecb66d1e8b3e96a8887900d415a062,0
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP098,98,LTMD-CN4-G1988-VP098-F003,expository_candidate,39,929c7b6c4de95d1932989fff11d365f547b65b435ddc4afcabd7c681b91ea192,0
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP098,98,LTMD-CN4-G1988-VP098-F004,instruction_candidate,16,f1874a5087a0f8aa1fd87319573e2a6e7bc3fe84ac2bf3101a8c4eef1bff68b4,0
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP099,99,LTMD-CN4-G1988-VP099-F001,short_residual_candidate,7,59ec53f1b2f6a5fd1b859a9570657bb1fe9c2deac29252ce399ede13bac07afc,0
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP099,99,LTMD-CN4-G1988-VP099-F002,question_candidate,11,ac4c3dc844fde72f07b6cf202d94b78b45b1ca800efd7392eec1f12f8e37c625,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP099,99,LTMD-CN4-G1988-VP099-F003,instruction_candidate,18,50a875b594f22f33f2a0c124b3f1c5c1e157381d17bcd062878add065942f41b,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP099,99,LTMD-CN4-G1988-VP099-F004,question_candidate,4,05940052294c8762e5c19ac857fcb14df5c18a389bfe37eef3c3466f8aab13e9,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP099,99,LTMD-CN4-G1988-VP099-F005,question_candidate,6,5c1bc69d17bb4d826d985f1a7eadc67761a66385b18de50b617aa8beb499d07b,0
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP099,99,LTMD-CN4-G1988-VP099-F006,question_candidate,3,460a8dd7ccc1d3ea10d057cd593d9a7c8a3ab8c7a7bd46fc3c445983f19c1c68,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP099,99,LTMD-CN4-G1988-VP099-F007,expository_candidate,21,a1d43202f246aa65f3b67b474f8c3a9b774557ba13e55b97d41b29bf67544e58,0
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP100,100,LTMD-CN4-G1988-VP100-F001,instruction_candidate,10,b6bdd577373eadfc6ebde2ef60e0948f0073a3d650a2aa9d380d4038495bf7ac,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP100,100,LTMD-CN4-G1988-VP100-F002,expository_candidate,21,c722e3322b8042fdfa72f3b9c91b6f5a0c2953dd67569fb2b95828c9d8e7e901,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP100,100,LTMD-CN4-G1988-VP100-F003,question_candidate,3,dbdf33858f509dfc236cbca0da26f88bbe066dfec9b4e633c76d5d6f1bc6b729,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP100,100,LTMD-CN4-G1988-VP100-F004,short_residual_candidate,9,54d4ccb82f4a03de17ab76d0f52c841ab08ce49e5714afc245cf25334e9a2eea,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP100,100,LTMD-CN4-G1988-VP100-F005,question_candidate,13,bc3a5a832d2cecb76050279f9c9ad6410f9dac32e8858bcdf2f109f2a5d453fc,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP100,100,LTMD-CN4-G1988-VP100-F006,expository_candidate,17,6f0142a2cd351d8199a1faf5d0b9cf81b5ec38f41184bf03d086595962bc9ef3,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP101,101,LTMD-CN4-G1988-VP101-F001,expository_candidate,17,edf67b123fb8c785b6d0593db6a7fb83752bd2fac9fafb2ba75bff3b908e1d9d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP101,101,LTMD-CN4-G1988-VP101-F002,short_residual_candidate,10,4e5da4bba324a27ce0e9b68131658f5d00cea7520962732ed59f2629c3cb8e9b,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP101,101,LTMD-CN4-G1988-VP101-F003,short_residual_candidate,11,807cc64a3b44da10f87cb7714f26a0305d3c3efd48fc224aaf643e2ee977f9bd,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP101,101,LTMD-CN4-G1988-VP101-F004,short_residual_candidate,9,e7cb8651895798f9137d74c4549c56f83614837b667440846cd34932bb677601,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP101,101,LTMD-CN4-G1988-VP101-F005,short_residual_candidate,1,16dc368a89b428b2485484313ba67a3912ca03f2b2b42429174a4f8b3dc84e44,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP102,102,LTMD-CN4-G1988-VP102-F001,question_candidate,6,1580d92b0a820d5900ce04990578df5b10d949594d89961608476cf7672ab6a6,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP102,102,LTMD-CN4-G1988-VP102-F002,question_candidate,1,d79585dbb33f44bc2ad3a0e0b45fb2523833c6d923f909357a1a8afcbf845f51,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP103,103,LTMD-CN4-G1988-VP103-F001,question_candidate,6,e1a74672016c4e708ec60fd194ace3c48f5b767713d65d4fdcceebd95461db4b,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP103,103,LTMD-CN4-G1988-VP103-F002,question_candidate,17,36d12337658e011e34349e878fdd708d44efffcfe3662b465e5ce2d283060fd8,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP104,104,LTMD-CN4-G1988-VP104-F001,question_candidate,13,547539b906a5e66b6f43aaac822b22f384f644a26b50c3ac55c1a19b54fec188,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP104,104,LTMD-CN4-G1988-VP104-F002,question_candidate,25,f78f7fade9acd452575d10a2142c2284608ae0af8004d177cdcc9ca67558cbb0,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP106,106,LTMD-CN4-G1988-VP106-F001,question_candidate,11,5d0a47e79d196c122a358d50038b279ae860e9ca2eecca132943c6d9c8a8ca81,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP106,106,LTMD-CN4-G1988-VP106-F002,question_candidate,10,9ba8db1b3ad161b54767aa2b3a10a76b736872d7becc9d7717e1d24670876cfb,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP106,106,LTMD-CN4-G1988-VP106-F003,question_candidate,9,4e2cd02966d29e8933d87c2bfef01b2a8fece2a3db189a2b59a07eb094d1fd6e,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP106,106,LTMD-CN4-G1988-VP106-F004,instruction_candidate,8,c8a72177f586aebf8139276556cff08f0560a9a86a4290577a4b8fa9edf6ae93,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP106,106,LTMD-CN4-G1988-VP106-F005,short_residual_candidate,4,8573f38bef2a9ea9e3847a5a2d392cd329f359cbae1357479f04c35dbc250510,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP106,106,LTMD-CN4-G1988-VP106-F006,instruction_candidate,20,8dfc6c21a8d8a16b4476d3e5e0765bebd13bc6d516b41cd3e0cbd2b1024c4f88,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP106,106,LTMD-CN4-G1988-VP106-F007,short_residual_candidate,6,0b1a371429d4e08317e0d769bfe22827325ccdc4b98248dec56c7d4a319cfe55,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP107,107,LTMD-CN4-G1988-VP107-F001,short_residual_candidate,6,01b955ffa44b7bfe2e6dfbe8fe0efecba273576c1dc772ca1867b29cf3abdeae,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP107,107,LTMD-CN4-G1988-VP107-F002,instruction_candidate,16,ae664879e9578dbd821493a37fe6ed37cd15cf049e7178aed14e7be64ef22689,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP107,107,LTMD-CN4-G1988-VP107-F003,question_candidate,13,40776b1cf4e0061e3d8bfc49f250319bdcde6de18e6f9a37d7f137858c6c3dcf,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP107,107,LTMD-CN4-G1988-VP107-F004,expository_candidate,17,a1853092c1b98fc82a72d33dc98cb5b92d14e7010c0400b6ca770b3f44432a67,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP107,107,LTMD-CN4-G1988-VP107-F005,instruction_candidate,15,8b3510b73b64aef0b917d05b5611e15d1f87ec232eb4dc0c343daf0e84211a91,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP107,107,LTMD-CN4-G1988-VP107-F006,short_residual_candidate,10,98eb50d6145214fa4b50762048ebffe97dc10ea9fb66dc5f68276add2adb297f,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP107,107,LTMD-CN4-G1988-VP107-F007,instruction_candidate,15,72ca97f0c504a4294d4a6f6a84729ab03da05dbf443bff7fc561c51b4889afa1,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP107,107,LTMD-CN4-G1988-VP107-F008,short_residual_candidate,1,3346f2bbf6c34bd2dbe28bd1bb657d0e9c37392a1d5ec9929e6a5df4763ddc2d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F001,question_candidate,13,644af2648b2e7930065b31e07b55f17661c6441d1e1c27d5757cd0cb5c9fab65,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F002,short_residual_candidate,7,c1d785e9d46e6a10b6eadfffdecaaf85ae1d20a8c7444714ff2e87977f21ec37,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F003,short_residual_candidate,10,d4a91dcccc3da08484da0e12668c338d70b9a3485c16def26fdefae4ba9b2f3d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F004,short_residual_candidate,9,e96d58a4b497e806782c9326e83ba3ef0d40f646a19047596fc38807c6c624f3,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F005,question_candidate,11,3a08ed0a833f3c2be394d963b4467f7a7d699b37113a08cd0d11b4c81b86150f,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F006,question_candidate,4,4791a0cfc783af87f89e2d6c4dc930de0e3ae2b94fcd68ae5737b242ebe9b3a7,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F007,experiment_candidate,20,f48377a1a94aeba6262aa1f99415d2e69b59b5d6d0ec73ef47e54ab81888958a,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F008,instruction_candidate,12,090fe0b437404a62610bdd8d7661a0dfa0152b564a70631a3ce3f895f6f582f9,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F009,expository_candidate,27,3808faeaf8954dd0081ce42d43dbfc5fc1387e238fca8ea8f105840187d5a41d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F010,short_residual_candidate,1,dc7c811b9561739d9b75bb3e9e1715970a868834e62251b0b9ca02e74d0f42c9,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F011,instruction_candidate,7,3448ad668b10779dfbcd18b287b329bef9575fe7ea244a71099942905aef0ed4,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F012,question_candidate,7,2cd15413d7f15ae4d972c77c1d2df95c70ce515cb2275c8c51ccbaf4763fc50e,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F013,question_candidate,15,91f6d2e7f15e4e89416e092f82cc5e54d3d986d8ab6cd83911f3a1536804bd56,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F014,instruction_candidate,13,afa8847dd0954bd8fa074abeb0848c15eaf8f25138d47878aee03fc285b18214,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F015,question_candidate,11,5523125b6dace0a7e3cad2000573b74d6aea673fbe6b5ab91cfb49298f8f5f40,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP108,108,LTMD-CN4-G1988-VP108-F016,short_residual_candidate,1,50202bdf2944d9bb8c63b2656cb0d337f2c13d4d7e69e8ba862fa491b2d82d0d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP109,109,LTMD-CN4-G1988-VP109-F001,short_residual_candidate,4,1e860c51b154344547cf962a254f1994c01744316a9b65fd2432d36845751b7c,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP109,109,LTMD-CN4-G1988-VP109-F002,short_residual_candidate,10,2979ffd5c5a4ca41ad67423634b010555c44fefe05dbd36054fabad2085ccb72,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP109,109,LTMD-CN4-G1988-VP109-F003,question_candidate,11,5be7dde02b596cfc2144f02ffe6ee782fd95ea850c88d3729ddf56433dbb3ca7,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP109,109,LTMD-CN4-G1988-VP109-F004,question_candidate,6,0c0d53b6044a3e8cf4c17fab78487fee3391c308203a8e90b16269310a675b2b,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP109,109,LTMD-CN4-G1988-VP109-F005,question_candidate,7,676661f09eb5d8b0e124e9d8abb7c8fa6d642f78da70b7f75c10b45b9b7457ee,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP109,109,LTMD-CN4-G1988-VP109-F006,expository_candidate,37,700d3aede1ff3b763becd095c1ce7e4b5301f1e322f01f608f8e624da75b8971,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP109,109,LTMD-CN4-G1988-VP109-F007,question_candidate,10,35db5b0cd705f53f303bd610ca9d932966b29856a4eecb09b89eb7e44fe642fc,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F001,short_residual_candidate,5,9f8a6f216974669564d5293d4006223f26cee65b564411e2c9fc67b2de6363b6,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F002,question_candidate,9,7a79af1269f80d0a5e62aebfa340ac572d88315adce571d1f931747251bbc455,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F003,question_candidate,12,2414da7e4ccee272bb73ee41446b81f6ebb5291a3dacc39c924b3c3414c3c433,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F004,question_candidate,9,d3df0a6625c71dff5d2df170f6d1a36f27d24cf99601cce4826979a7d112e74f,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F005,question_candidate,10,5739a8d7ec9d74dbbfd8af3933685e9a9bc6648e04e4f3f3aee567eb2c65637c,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F006,question_candidate,5,9472902def7f8bf69180b48d61869af91355bca56168cc7a04e4b2dec9f021f6,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F007,question_candidate,9,4b000181187841f11b17a2d8e2d65e5c6823a4da03485573b91f025da63d371c,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F008,short_residual_candidate,5,a2c72f099a407c950cdc5332a26fa3eb5b56fb9a3cccff848488b61ce5c12832,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F009,experiment_candidate,17,8018334df536639580113dcae0b2e6cb5523390046574b6f4515524a96f2fa0d,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F010,instruction_candidate,21,b895325ced3417dad879dbf3e3135bc34615a48ad10a03de13829a8d0c61fadf,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F011,instruction_candidate,22,e3efc96ae72f383ac402adbaa9012d9c43ed428e3b66b997cbd5c47cbc056a37,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F012,question_candidate,11,2e8baac78e5e81f442a7ef32a6d2715db1e487002c39498007fb4516699b52d5,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F013,question_candidate,14,42d3e867dc38c2443fa34d84db05364d3c163bfa7dc921928b65929916d4e54e,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP110,110,LTMD-CN4-G1988-VP110-F014,short_residual_candidate,1,612111a352a571cbed3927ec6f74948849bcc9fe8489bf4f0d6235afdc0a4ad7,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP111,111,LTMD-CN4-G1988-VP111-F001,short_residual_candidate,5,8507262d020f0b52df4b697b3c84b6d9ed1d3bbe8197292a00ff3aa3940a7dd9,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP111,111,LTMD-CN4-G1988-VP111-F002,short_residual_candidate,12,01b696383d3013967b592ab38901d6208ff6b21700ed6dce666da61e12ee14d1,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP111,111,LTMD-CN4-G1988-VP111-F003,expository_candidate,13,3575a0e728b719000c37f2438005785a553cdbb31a5d7a0f2d6150889afa15bd,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP111,111,LTMD-CN4-G1988-VP111-F004,instruction_candidate,19,0bfcffbb33ee2e5793b50271806dd735b94642c07fa2efa049f47534d89423df,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP111,111,LTMD-CN4-G1988-VP111-F005,question_candidate,12,a89f991853f53af2b9ac922b24e1a25f2b8aa76de691c6cfeb85e91c7e935484,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP111,111,LTMD-CN4-G1988-VP111-F006,question_candidate,11,8c322d1dedf7070ba4fd1b65b29e802e7a39e6935c1915bbc57b9d9cf50338b8,1
CN46_FRAGMENT_OVERLAP_0.1,LTMD-CN4-G1988,LTMD-CN4-G1988-VP111,111,LTMD-CN4-G1988-VP111-F007,short_residual_candidate,8,ef083eeda52379e1a0c94c2361eda615067c42c186876f6dcf5b5d326fe12120,1
