page_id,book_id,catalog_generation,grade,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
LTMD-CN5-G2011-VP145,LTMD-CN5-G2011,2011,5,145,3,218,82.65,0.1560,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP146,LTMD-CN5-G2011,2011,5,146,3,77,87.44,0.0909,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP147,LTMD-CN5-G2011,2011,5,147,3,272,85.63,0.1103,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,end_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP148,LTMD-CN5-G2011,2011,5,148,3,267,91.46,0.0337,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,end_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP149,LTMD-CN5-G2011,2011,5,149,3,224,91.34,0.0357,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,end_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP150,LTMD-CN5-G2011,2011,5,150,3,381,90.45,0.0420,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP151,LTMD-CN5-G2011,2011,5,151,3,294,87.98,0.0748,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP152,LTMD-CN5-G2011,2011,5,152,3,23,86.37,0.0435,text_detected,0,1,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP153,LTMD-CN5-G2011,2011,5,153,3,115,91.12,0.0609,text_detected,0,1,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP154,LTMD-CN5-G2011,2011,5,154,3,225,87.03,0.0800,text_detected,1,0,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,end_zone;text_rich;front_kw;biblio_credit_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP155,LTMD-CN5-G2011,2011,5,155,3,814,82.36,0.1253,text_detected,0,0,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,end_zone;text_rich;dense_end_uncertain;biblio_credit_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP156,LTMD-CN5-G2011,2011,5,156,3,813,80.52,0.1538,text_detected,0,0,0,unknown,medium,END_ZONE_DENSE_UNCERTAIN,end_zone;text_rich;dense_end_uncertain,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP157,LTMD-CN5-G2011,2011,5,157,3,842,84.81,0.0938,text_detected,0,1,0,unknown,medium,END_ZONE_DENSE_UNCERTAIN,end_zone;text_rich;dense_end_uncertain;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP158,LTMD-CN5-G2011,2011,5,158,3,36,60.06,0.4444,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP159,LTMD-CN5-G2011,2011,5,159,3,194,88.90,0.0876,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,end_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP160,LTMD-CN5-G2011,2011,5,160,3,41,92.25,0.0244,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2011-VP161,LTMD-CN5-G2011,2011,5,161,6,15,45.25,0.7333,text_detected,0,0,0,visual_only,medium,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP001,LTMD-CN5-G2019,2019,5,1,3,4,96.46,0.0000,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP002,LTMD-CN5-G2019,2019,5,2,3,422,75.17,0.2346,text_detected,0,0,8,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_rich;biblio_credit_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP003,LTMD-CN5-G2019,2019,5,3,3,161,96.23,0.0000,text_detected,1,1,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,front_zone;text_rich;front_kw;nav_kw;biblio_credit_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP004,LTMD-CN5-G2019,2019,5,4,3,154,90.36,0.0519,text_detected,1,3,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;front_kw;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP005,LTMD-CN5-G2019,2019,5,5,3,184,92.38,0.0326,text_detected,2,3,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;front_kw;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP006,LTMD-CN5-G2019,2019,5,6,3,172,87.87,0.0930,text_detected,2,2,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;front_kw;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP007,LTMD-CN5-G2019,2019,5,7,3,134,80.76,0.2164,text_detected,0,2,2,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_rich;nav_kw;biblio_credit_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP008,LTMD-CN5-G2019,2019,5,8,6,39,33.13,0.8718,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP009,LTMD-CN5-G2019,2019,5,9,3,17,77.45,0.1765,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP010,LTMD-CN5-G2019,2019,5,10,11,23,40.71,0.8261,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP011,LTMD-CN5-G2019,2019,5,11,3,195,92.51,0.0359,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP012,LTMD-CN5-G2019,2019,5,12,3,198,94.06,0.0152,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP013,LTMD-CN5-G2019,2019,5,13,3,274,91.16,0.0328,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP014,LTMD-CN5-G2019,2019,5,14,3,134,89.28,0.0597,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP015,LTMD-CN5-G2019,2019,5,15,3,220,91.70,0.0364,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP016,LTMD-CN5-G2019,2019,5,16,3,241,90.38,0.0415,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP017,LTMD-CN5-G2019,2019,5,17,3,66,80.48,0.1667,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP018,LTMD-CN5-G2019,2019,5,18,3,254,91.79,0.0433,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP019,LTMD-CN5-G2019,2019,5,19,3,240,89.13,0.0542,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP020,LTMD-CN5-G2019,2019,5,20,3,154,93.88,0.0065,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP021,LTMD-CN5-G2019,2019,5,21,3,202,91.85,0.0347,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP022,LTMD-CN5-G2019,2019,5,22,3,244,89.45,0.0574,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP023,LTMD-CN5-G2019,2019,5,23,3,191,86.83,0.0838,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP024,LTMD-CN5-G2019,2019,5,24,3,281,86.66,0.0961,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP025,LTMD-CN5-G2019,2019,5,25,3,192,91.29,0.0312,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP026,LTMD-CN5-G2019,2019,5,26,6,10,39.04,0.8000,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP027,LTMD-CN5-G2019,2019,5,27,3,95,90.81,0.0737,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP028,LTMD-CN5-G2019,2019,5,28,3,237,93.32,0.0253,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP029,LTMD-CN5-G2019,2019,5,29,3,311,90.64,0.0418,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP030,LTMD-CN5-G2019,2019,5,30,3,180,89.13,0.0778,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP031,LTMD-CN5-G2019,2019,5,31,3,298,93.04,0.0235,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP032,LTMD-CN5-G2019,2019,5,32,3,204,91.95,0.0343,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP033,LTMD-CN5-G2019,2019,5,33,3,261,92.70,0.0230,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP034,LTMD-CN5-G2019,2019,5,34,6,113,24.98,0.9204,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP035,LTMD-CN5-G2019,2019,5,35,3,113,94.34,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP036,LTMD-CN5-G2019,2019,5,36,3,134,88.92,0.0672,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP037,LTMD-CN5-G2019,2019,5,37,3,233,88.79,0.0858,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP038,LTMD-CN5-G2019,2019,5,38,3,172,91.21,0.0407,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP039,LTMD-CN5-G2019,2019,5,39,3,153,90.34,0.0588,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP040,LTMD-CN5-G2019,2019,5,40,3,183,91.86,0.0328,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP041,LTMD-CN5-G2019,2019,5,41,3,120,89.10,0.0667,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP042,LTMD-CN5-G2019,2019,5,42,3,238,90.39,0.0672,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP043,LTMD-CN5-G2019,2019,5,43,3,334,86.26,0.1018,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP044,LTMD-CN5-G2019,2019,5,44,3,216,92.48,0.0231,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP045,LTMD-CN5-G2019,2019,5,45,3,274,92.62,0.0328,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP046,LTMD-CN5-G2019,2019,5,46,3,107,94.90,0.0093,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP047,LTMD-CN5-G2019,2019,5,47,3,141,94.11,0.0071,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP048,LTMD-CN5-G2019,2019,5,48,6,220,28.80,0.9636,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP049,LTMD-CN5-G2019,2019,5,49,3,26,82.71,0.1538,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP050,LTMD-CN5-G2019,2019,5,50,6,175,27.35,0.9543,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP051,LTMD-CN5-G2019,2019,5,51,3,288,93.30,0.0139,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP052,LTMD-CN5-G2019,2019,5,52,3,331,93.31,0.0242,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP053,LTMD-CN5-G2019,2019,5,53,3,91,87.26,0.1099,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP054,LTMD-CN5-G2019,2019,5,54,3,270,92.00,0.0296,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP055,LTMD-CN5-G2019,2019,5,55,3,179,91.49,0.0559,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP056,LTMD-CN5-G2019,2019,5,56,6,66,20.56,0.9545,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP057,LTMD-CN5-G2019,2019,5,57,3,250,94.09,0.0160,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP058,LTMD-CN5-G2019,2019,5,58,3,230,92.47,0.0522,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP059,LTMD-CN5-G2019,2019,5,59,3,292,89.66,0.0514,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP060,LTMD-CN5-G2019,2019,5,60,3,21,82.04,0.1429,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP061,LTMD-CN5-G2019,2019,5,61,3,8,89.30,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP062,LTMD-CN5-G2019,2019,5,62,3,136,93.37,0.0221,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP063,LTMD-CN5-G2019,2019,5,63,3,91,94.42,0.0220,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP064,LTMD-CN5-G2019,2019,5,64,3,84,93.53,0.0119,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP065,LTMD-CN5-G2019,2019,5,65,3,274,90.76,0.0511,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP066,LTMD-CN5-G2019,2019,5,66,3,220,93.68,0.0182,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP067,LTMD-CN5-G2019,2019,5,67,3,205,92.60,0.0244,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP068,LTMD-CN5-G2019,2019,5,68,6,348,28.43,0.9655,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP069,LTMD-CN5-G2019,2019,5,69,3,145,93.60,0.0207,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP070,LTMD-CN5-G2019,2019,5,70,3,262,93.59,0.0267,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP071,LTMD-CN5-G2019,2019,5,71,3,431,93.62,0.0209,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP072,LTMD-CN5-G2019,2019,5,72,3,125,93.71,0.0080,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP073,LTMD-CN5-G2019,2019,5,73,3,9,72.89,0.2222,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP074,LTMD-CN5-G2019,2019,5,74,3,181,94.42,0.0166,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP075,LTMD-CN5-G2019,2019,5,75,3,164,91.59,0.0427,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP076,LTMD-CN5-G2019,2019,5,76,3,117,93.82,0.0171,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP077,LTMD-CN5-G2019,2019,5,77,3,212,94.11,0.0094,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP078,LTMD-CN5-G2019,2019,5,78,6,376,19.91,0.9707,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP079,LTMD-CN5-G2019,2019,5,79,3,19,90.16,0.0526,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP080,LTMD-CN5-G2019,2019,5,80,6,42,32.13,0.8095,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP081,LTMD-CN5-G2019,2019,5,81,3,137,93.03,0.0219,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP082,LTMD-CN5-G2019,2019,5,82,3,90,93.31,0.0111,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP083,LTMD-CN5-G2019,2019,5,83,3,221,91.40,0.0317,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP084,LTMD-CN5-G2019,2019,5,84,3,288,92.60,0.0347,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP085,LTMD-CN5-G2019,2019,5,85,3,297,92.04,0.0303,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP086,LTMD-CN5-G2019,2019,5,86,3,323,91.92,0.0372,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP087,LTMD-CN5-G2019,2019,5,87,3,523,91.49,0.0344,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP088,LTMD-CN5-G2019,2019,5,88,6,173,29.52,0.9191,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP089,LTMD-CN5-G2019,2019,5,89,3,160,91.01,0.0500,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP090,LTMD-CN5-G2019,2019,5,90,3,282,92.44,0.0355,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP091,LTMD-CN5-G2019,2019,5,91,3,275,91.02,0.0364,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP092,LTMD-CN5-G2019,2019,5,92,3,285,92.39,0.0281,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP093,LTMD-CN5-G2019,2019,5,93,3,225,91.40,0.0400,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP094,LTMD-CN5-G2019,2019,5,94,11,10,16.95,1.0000,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP095,LTMD-CN5-G2019,2019,5,95,3,102,91.10,0.0490,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP096,LTMD-CN5-G2019,2019,5,96,3,267,92.26,0.0412,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP097,LTMD-CN5-G2019,2019,5,97,3,268,91.84,0.0299,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP098,LTMD-CN5-G2019,2019,5,98,3,187,93.22,0.0214,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP099,LTMD-CN5-G2019,2019,5,99,3,335,92.87,0.0239,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP100,LTMD-CN5-G2019,2019,5,100,3,163,92.92,0.0245,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP101,LTMD-CN5-G2019,2019,5,101,3,120,93.35,0.0417,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP102,LTMD-CN5-G2019,2019,5,102,6,7,32.47,0.7143,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP103,LTMD-CN5-G2019,2019,5,103,3,24,82.65,0.1667,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP104,LTMD-CN5-G2019,2019,5,104,,3,70.35,0.3333,no_text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP105,LTMD-CN5-G2019,2019,5,105,3,163,93.43,0.0245,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP106,LTMD-CN5-G2019,2019,5,106,3,210,82.95,0.1571,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN5-G2019-VP107,LTMD-CN5-G2019,2019,5,107,3,296,92.29,0.0338,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
