fragment_id,page_id,catalog_generation,type_A,action_observe,action_describe,action_recall,action_explain,action_compare,action_classify,action_measure,action_experiment,action_investigate,action_predict,action_infer,action_discuss,action_solve,action_create,action_decide,action_act_on_environment,position_receiver,position_instruction_follower,position_observer,position_experimenter,position_investigator,position_reasoner,position_collaborator,position_decision_maker,position_community_agent,evidence_count_A,uncertain_A,ruleset_version,text_sha256
LTMD-CN5-G2014-VP065-F023,LTMD-CN5-G2014-VP065,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3cab934fb41ea8bd9e3b142764951a4a4672c8aa975e2a62fbb0b56faa5c7844
LTMD-CN5-G2014-VP065-F024,LTMD-CN5-G2014-VP065,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,0e4c231ca2867b7aced8ca2ddd9f39e01c3c11327130e15beebda4fc931882d0
LTMD-CN5-G2014-VP066-F001,LTMD-CN5-G2014-VP066,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3ada92f28b4ceda38562ebf047c6ff05400d4c572352a1142eedfef67d21e662
LTMD-CN5-G2014-VP066-F002,LTMD-CN5-G2014-VP066,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,9c66b33fbbb4fc7f5148105ff0c849e642da63a4c3f47a6ba09b1b6a4fac9748
LTMD-CN5-G2014-VP066-F003,LTMD-CN5-G2014-VP066,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e16b1c4f0780afadb4713e886a0ebaf421cd15a566d6db4e8442ab1cd11d7658
LTMD-CN5-G2014-VP066-F004,LTMD-CN5-G2014-VP066,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ad6e2a8d711444bb463ddadfb29387222d87dcded8b4a53c80c007dfccc20f02
LTMD-CN5-G2014-VP066-F005,LTMD-CN5-G2014-VP066,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,003a89adcb4008ce284da92abca0c0f0a69352dc8fc79a8723d6a97c9e4ab262
LTMD-CN5-G2014-VP066-F006,LTMD-CN5-G2014-VP066,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,b55ba9791e16d6deeddb969b8dbf186ea0cb710447cb0a5c89e21dbe9004d085
LTMD-CN5-G2014-VP066-F007,LTMD-CN5-G2014-VP066,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,365a40037ce8c6e266c2b88072433366c5b2cc789b0ec1379fe80970894caf6f
LTMD-CN5-G2014-VP066-F008,LTMD-CN5-G2014-VP066,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,911284ec24eb1ea0eca9fe4debb02b8b6c7226e3b9e47e1a32f290431e102f7f
LTMD-CN5-G2014-VP066-F009,LTMD-CN5-G2014-VP066,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,beddf74744c6ab775f0066494278185471ea6c9805b26dd701b1316c0da40343
LTMD-CN5-G2014-VP066-F010,LTMD-CN5-G2014-VP066,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,df99435d85cc07a6a3a278ade5256538626fea988a164a07b87e97c07769516a
LTMD-CN5-G2014-VP066-F011,LTMD-CN5-G2014-VP066,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e0516ed8fdee048cc0df2aec907ab595b09971a38b7e6a9d60dc425fcf86372c
LTMD-CN5-G2014-VP066-F012,LTMD-CN5-G2014-VP066,2014,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,RULEA_0.1,74b829d446967330ed3b50b7849f8ca83dc47ab81174a417b44ee29ca3875eb3
LTMD-CN5-G2014-VP066-F013,LTMD-CN5-G2014-VP066,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,f4f7e0be151c4cccc6725f0f51de521d1a8cc1a6522ffa4fc4ed7e80156a3b53
LTMD-CN5-G2014-VP066-F014,LTMD-CN5-G2014-VP066,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,be33a6af43c0f316cd8eefdc6e7efee6a0c782357c2090ecb09b6924b58b22f4
LTMD-CN5-G2014-VP066-F015,LTMD-CN5-G2014-VP066,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,38f891462352d30df75a828c38d72675b6f6e0db445c688839bb14f4b59a33b1
LTMD-CN5-G2014-VP066-F016,LTMD-CN5-G2014-VP066,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,42a0fc9b83cfc4f0deedbfa89d34aa9ba0dc3ba6a5731e627c191407fbe4b88c
LTMD-CN5-G2014-VP067-F001,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,f9cfe7bbfdd94ae81b4730bf08a8d4da8f2c541cf1f8d1fd6cf0e27be41b4944
LTMD-CN5-G2014-VP067-F002,LTMD-CN5-G2014-VP067,2014,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,0d5d63a0f17d3b181924894716db8360fb87a8b9644ebc7ee0de8789e16a1a77
LTMD-CN5-G2014-VP067-F003,LTMD-CN5-G2014-VP067,2014,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,9ad92e3b7a834d5b2d41b22f35f5a3706b7025b828d35b7406e4a37a060fcb7e
LTMD-CN5-G2014-VP067-F004,LTMD-CN5-G2014-VP067,2014,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,f2477805253faabbf18205e1aeced74ee48e3b8936f59405adbeca18483d013a
LTMD-CN5-G2014-VP067-F005,LTMD-CN5-G2014-VP067,2014,question,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,771207a3cc5d1f84054a09886b393a5f562fdc237059b83050aa140a65a429bd
LTMD-CN5-G2014-VP067-F006,LTMD-CN5-G2014-VP067,2014,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,d5ca2807a5e6a2dd36ec4f3dc5ef4de3f00b4e9178e4ab253f465fa31980e14f
LTMD-CN5-G2014-VP067-F007,LTMD-CN5-G2014-VP067,2014,instruction,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,RULEA_0.1,71a357da140c7393701102457623e0f0587783ad26bcbf5ac27759671f8b7fcb
LTMD-CN5-G2014-VP067-F008,LTMD-CN5-G2014-VP067,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3319df6b42a7f9e4a59fe3cf6e502416ea72af5df3485bac49e8615dfb216a85
LTMD-CN5-G2014-VP067-F009,LTMD-CN5-G2014-VP067,2014,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,7aa921b4471cd20b4e17f600c94afb923df44adf005d7c79a9c9e2e87f217bfb
LTMD-CN5-G2014-VP067-F010,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e99b5e6771d27999a71066b96c998c68161b805f1e8fc081081387d433e1fc78
LTMD-CN5-G2014-VP067-F011,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,dc54036fa8f9cfb64ed5ae538ee700f9f974fffe2b04dc7d8c5dfdf1003345e2
LTMD-CN5-G2014-VP067-F012,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,87b627b945356b2c44a23d02079fa79814850f865d39ef8a41496a40c7471d59
LTMD-CN5-G2014-VP067-F013,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,7035874b68dd480339550c667084576bb70ef696c22ad91196dd6ac5ee218f19
LTMD-CN5-G2014-VP067-F014,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,828e5e0d17e4dcf6ce0b7b9c6fc364a99556cc84ee3294e21047e4acbf98340d
LTMD-CN5-G2014-VP067-F015,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,1c373eada493ebb752129d16d7552a747ebc9d3bf03f9bb371f8d2610bc51f61
LTMD-CN5-G2014-VP067-F016,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8
LTMD-CN5-G2014-VP067-F017,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,039c214199c614e27221f9c29d5efb9038e2b692b658a8ca83da9deeef98f3f7
LTMD-CN5-G2014-VP067-F018,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,0f64c7bf9157da082631d57d01449bab7f403e9985f804b2c88a711acf2e4862
LTMD-CN5-G2014-VP067-F019,LTMD-CN5-G2014-VP067,2014,project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,73b0ea33bf22374e4a885e9ac5c0678a3f93aa73b6c35dc80adad09c38531af7
LTMD-CN5-G2014-VP067-F020,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,39e4b3174495955484f0a4e5541acdbb57f48fb93494780c9fadd2a72f76ff76
LTMD-CN5-G2014-VP067-F021,LTMD-CN5-G2014-VP067,2014,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,ac67a1eb84be5c36df5a08066f7ad4cb540cc885606a42ff8b1814d60c7a4c58
LTMD-CN5-G2014-VP067-F022,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,824ab43c32238ac34bb41adda7878a6284dc1656d1b95ffe19c5d453228545ce
LTMD-CN5-G2014-VP067-F023,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,60315c7a39da73fb4b657e39dfc38f39ad36142bc82596733eb0b70076446a85
LTMD-CN5-G2014-VP067-F024,LTMD-CN5-G2014-VP067,2014,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,ef260f5defc32bd67921af5b730d9708c0342606887eb49d3e9b4157cff321a2
LTMD-CN5-G2014-VP067-F025,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,718ba0ab2328fd53149d21ec433068fbafcee22111a6a7e35625d6d895e13c78
LTMD-CN5-G2014-VP067-F026,LTMD-CN5-G2014-VP067,2014,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e598294b29c23a11a68d8dad7f7552a0dd9b0622d5d715ee321cf14e8a201d90
LTMD-CN5-G2014-VP067-F027,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,4ce6f1b250a4cf40b17f1e61eeca6a783593d80f20344fc92d96d7cd71d749f1
LTMD-CN5-G2014-VP067-F028,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,dc88bc2d74161b2263cd3c9c2c80f2c94382be2491234b208f3b381db93ce4ac
LTMD-CN5-G2014-VP067-F029,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e5f8a87e358d7957399e7b158549be1c2836b560f32a1395cc64bd27a2840137
LTMD-CN5-G2014-VP067-F030,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,0987274f57b47c4ae825ffaf43c68aad3d1f48c6dd99c6e1d4d2d2809d08e3fc
LTMD-CN5-G2014-VP067-F031,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,77e0de77cae950d148ee99af2a718169cfcab2c0bf485ab5affc15eb39dc4a45
LTMD-CN5-G2014-VP067-F032,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e8ae59befa481c0622dea389bbe22d2c919d5de251e47385a5d9ae7590d30bc9
LTMD-CN5-G2014-VP067-F033,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,d5d959f2049368956622dd32814b7650c78811742cfe94440ff1f08e98c13106
LTMD-CN5-G2014-VP067-F034,LTMD-CN5-G2014-VP067,2014,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,40b25511b608da2aa284b1445f3089d72009db0cd65ee0c69f71acecafcbf8b4
LTMD-CN5-G2014-VP067-F035,LTMD-CN5-G2014-VP067,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,bac693d8641260f77dcf97eb168fc23543e06febe644ca1588eeaae5ae023452
LTMD-CN5-G2014-VP069-F001,LTMD-CN5-G2014-VP069,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c75cb66ae28d8ebc6eded002c28a8ba0d06d3a78c6b5cbf9b2ade051f0775ac4
LTMD-CN5-G2014-VP069-F002,LTMD-CN5-G2014-VP069,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,fa8e56eb6ee4bd99ec16bbd7c6e47cba955794630b97ce60835cac05c635ec9e
LTMD-CN5-G2014-VP069-F003,LTMD-CN5-G2014-VP069,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,7abc747b22543e4d70c68190b59d732933f5ffe92e804fbd1a8d47fb571ec119
LTMD-CN5-G2014-VP069-F004,LTMD-CN5-G2014-VP069,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c921ffc683b7cfc6b04d0a7ccd8ef65bb66efbdfdbbce518535bcb1082b69297
LTMD-CN5-G2014-VP069-F005,LTMD-CN5-G2014-VP069,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e550c270404a0f1c0278f762281c6fbc604811b9b5b52c25bfad2ef85953f8d2
LTMD-CN5-G2014-VP069-F006,LTMD-CN5-G2014-VP069,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a24a03edd33e20d43b30a2a3f253087302d2e3ce7db34de0ad37308d4c55c562
LTMD-CN5-G2014-VP069-F007,LTMD-CN5-G2014-VP069,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e81f129851227cf10f026298988a6af42ee56d405177a9decd80639756decced
LTMD-CN5-G2014-VP069-F008,LTMD-CN5-G2014-VP069,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,2693dd3ef8f86959bab382761afd528bc746dc47f859dcff21112a15252f4f10
LTMD-CN5-G2014-VP069-F009,LTMD-CN5-G2014-VP069,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,8a1a1d178fcf190b6c8ebd29dbebe7080d84ea0eaadc44a662e47fa0d9fd1760
LTMD-CN5-G2014-VP069-F010,LTMD-CN5-G2014-VP069,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,8b4746a973374cdc45fbb5d4c2e6e5195e9544bade45d8aab189889e6bfb3e97
LTMD-CN5-G2014-VP069-F011,LTMD-CN5-G2014-VP069,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,45f4a7d152006f83354f998dc5aecac3e37098afe830bb9b6b12f6bc0920dec1
LTMD-CN5-G2014-VP069-F012,LTMD-CN5-G2014-VP069,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,110523f388d8db85fb1ce7f40c71b9d6f437404876fde0db3fb91c3ee14abeb8
LTMD-CN5-G2014-VP069-F013,LTMD-CN5-G2014-VP069,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,0ccd3bce24585db3205905c520f02b3efd8a1e31084ded812691ee9e026b2c4a
LTMD-CN5-G2014-VP070-F001,LTMD-CN5-G2014-VP070,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ff5a1ae012afa5d4c889c50ad427aaf545d31a4fac04ffc1c4d03d403ba4250a
LTMD-CN5-G2014-VP070-F002,LTMD-CN5-G2014-VP070,2014,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,3df753b59e84ef0a81905415c571f8a8929533bc85a4b6b75c3bea9f7cdb5454
LTMD-CN5-G2014-VP070-F003,LTMD-CN5-G2014-VP070,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,272758088f927f8fca6cb494c44ae7c48218c44c9a42e4b603e396e8759862fc
LTMD-CN5-G2014-VP070-F004,LTMD-CN5-G2014-VP070,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e39c02b3c130bd982a13c26b4ba9aff78e7c354a90f6284745febfa6659f434a
LTMD-CN5-G2014-VP070-F005,LTMD-CN5-G2014-VP070,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,7aa57e10dbad2272cd45853a043855b24544fe419c329a74b9a54daaccea47a8
LTMD-CN5-G2014-VP070-F006,LTMD-CN5-G2014-VP070,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3ea2cddcd90d37f6f404fe19cd3125148df8ba7ade2b7f0ba2a981811f469f96
LTMD-CN5-G2014-VP070-F007,LTMD-CN5-G2014-VP070,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,8c04b30015f097a43ff0ddb7a72a56e004d54693e8fafe74a9885d5695c66530
LTMD-CN5-G2014-VP070-F008,LTMD-CN5-G2014-VP070,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,b96e6dd234b023ee75f97017619ff5f4ea239bce2cbe406de9315a5042874156
LTMD-CN5-G2014-VP070-F009,LTMD-CN5-G2014-VP070,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,f4f7e0be151c4cccc6725f0f51de521d1a8cc1a6522ffa4fc4ed7e80156a3b53
LTMD-CN5-G2014-VP070-F010,LTMD-CN5-G2014-VP070,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552
LTMD-CN5-G2014-VP070-F011,LTMD-CN5-G2014-VP070,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a41c1bc35f98ebbd40ef6c4cde27d3d3c3e9cf8d793a5adc98e60f4ca21c777a
LTMD-CN5-G2014-VP070-F012,LTMD-CN5-G2014-VP070,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a41c1bc35f98ebbd40ef6c4cde27d3d3c3e9cf8d793a5adc98e60f4ca21c777a
LTMD-CN5-G2014-VP070-F013,LTMD-CN5-G2014-VP070,2014,instruction,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,072bd8c5c683cc107248d0002422235403ca3e9e750510f285e7a79829b70cf9
LTMD-CN5-G2014-VP070-F014,LTMD-CN5-G2014-VP070,2014,activity;instruction,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,RULEA_0.1,0658ceb9cbaf35ea912573002d0200f7d194f0bf5bc52e155fc47bc8c28f0439
LTMD-CN5-G2014-VP070-F015,LTMD-CN5-G2014-VP070,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,b1303d95036947397703b3b7dbebe3a1255440641601253310c07658385a85d0
LTMD-CN5-G2014-VP070-F016,LTMD-CN5-G2014-VP070,2014,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,79a8120da59a720bf4d0181a1ed00662c3f0b94beb965d2137380467ea58fc90
LTMD-CN5-G2014-VP070-F017,LTMD-CN5-G2014-VP070,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3c461f4abbcf25ae4ce6b698c7fb4a849a4e4c5068d49acf82c6e90dee2aceb3
LTMD-CN5-G2014-VP070-F018,LTMD-CN5-G2014-VP070,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a55e0308b1eede34fb43c77e0cecfcaff6a15cc4ada5f4c83af81caedbe6accb
LTMD-CN5-G2014-VP070-F019,LTMD-CN5-G2014-VP070,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,5b433042b23285b40ca9fdea6483550756ae66cddd50e5df7f459a5d031d8417
LTMD-CN5-G2014-VP071-F001,LTMD-CN5-G2014-VP071,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ed72bad1b468173922b5f04e11a91008592de1782d1c44b0977622afd865fba1
LTMD-CN5-G2014-VP071-F002,LTMD-CN5-G2014-VP071,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e6608fb41ac2d41c4e88dcfb5b078982942557162fa51d8325c465edb71b39db
LTMD-CN5-G2014-VP071-F003,LTMD-CN5-G2014-VP071,2014,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,379eaab54bdead65b5f87a4940a85d9b8e1e376388de5a18215d7ccd935f0a03
LTMD-CN5-G2014-VP071-F004,LTMD-CN5-G2014-VP071,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,b8028df59a65d331760d339661d7041011d56c7e2fb5702423a21977615e298b
LTMD-CN5-G2014-VP071-F005,LTMD-CN5-G2014-VP071,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e25d0453efad967f00d7f15198c45f4594af223bb5281183dc6ea6a21882d12f
LTMD-CN5-G2014-VP071-F006,LTMD-CN5-G2014-VP071,2014,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3c8f12dd00971ea8b1d20bc294017359478b0e50882095d20f758c4dc23b00f3
LTMD-CN5-G2014-VP071-F007,LTMD-CN5-G2014-VP071,2014,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,7c012bd210bc87ac5a7c5adc9163ed21b04a77b2c2a438bc295501e8e86ca3d3
