fragment_id,page_id,book_id,catalog_generation,viewer_page,fragment_sequence,candidate_type,token_count,char_count,source_structure_class,classification_certainty,text_sha256,uncertain_A,uncertain_B,action_jaccard,position_jaccard,action_exact_set,position_exact_set,stability_stratum,analysis_version,action_observe_A,action_observe_B,action_observe_consensus,action_observe_disagree,action_describe_A,action_describe_B,action_describe_consensus,action_describe_disagree,action_recall_A,action_recall_B,action_recall_consensus,action_recall_disagree,action_explain_A,action_explain_B,action_explain_consensus,action_explain_disagree,action_compare_A,action_compare_B,action_compare_consensus,action_compare_disagree,action_classify_A,action_classify_B,action_classify_consensus,action_classify_disagree,action_measure_A,action_measure_B,action_measure_consensus,action_measure_disagree,action_experiment_A,action_experiment_B,action_experiment_consensus,action_experiment_disagree,action_investigate_A,action_investigate_B,action_investigate_consensus,action_investigate_disagree,action_predict_A,action_predict_B,action_predict_consensus,action_predict_disagree,action_infer_A,action_infer_B,action_infer_consensus,action_infer_disagree,action_discuss_A,action_discuss_B,action_discuss_consensus,action_discuss_disagree,action_solve_A,action_solve_B,action_solve_consensus,action_solve_disagree,action_create_A,action_create_B,action_create_consensus,action_create_disagree,action_decide_A,action_decide_B,action_decide_consensus,action_decide_disagree,action_act_on_environment_A,action_act_on_environment_B,action_act_on_environment_consensus,action_act_on_environment_disagree,position_receiver_A,position_receiver_B,position_receiver_consensus,position_receiver_disagree,position_instruction_follower_A,position_instruction_follower_B,position_instruction_follower_consensus,position_instruction_follower_disagree,position_observer_A,position_observer_B,position_observer_consensus,position_observer_disagree,position_experimenter_A,position_experimenter_B,position_experimenter_consensus,position_experimenter_disagree,position_investigator_A,position_investigator_B,position_investigator_consensus,position_investigator_disagree,position_reasoner_A,position_reasoner_B,position_reasoner_consensus,position_reasoner_disagree,position_collaborator_A,position_collaborator_B,position_collaborator_consensus,position_collaborator_disagree,position_decision_maker_A,position_decision_maker_B,position_decision_maker_consensus,position_decision_maker_disagree,position_community_agent_A,position_community_agent_B,position_community_agent_consensus,position_community_agent_disagree
LTMD-CN5-G2014-VP115-F024,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,24,heading_candidate,2,13,textual,high,bf6ad5678ef9459940a4a88d88ccb539834fc1ce0e872a3c59cfb25a345bdc2b,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F025,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,25,heading_candidate,2,14,textual,high,0eb6e5d48333ca92068981759600565e9d5d572e088eb183eb47fea4a15200d1,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F026,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,26,heading_candidate,5,32,textual,high,52c4021c53670c9804da08addd6750663b095bd6ddefd2939bce826dc8c2f46b,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F027,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,27,heading_candidate,2,13,textual,high,bf6ad5678ef9459940a4a88d88ccb539834fc1ce0e872a3c59cfb25a345bdc2b,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F028,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,28,heading_candidate,2,14,textual,high,0eb6e5d48333ca92068981759600565e9d5d572e088eb183eb47fea4a15200d1,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F029,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,29,question_candidate,5,30,textual,high,af23ab531b63eed0b02634d39aa05fd3f4e2067a411963adf5c8959a0beb70ae,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F030,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,30,heading_candidate,1,9,textual,high,14116bf4372e81a31c32888b3e1fad274ca0e2cf1e13e48f130836b66ef7342f,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F031,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,31,heading_candidate,1,8,textual,high,8d7f324019b979179c4a962debcd667d7a67c84589ab9f856ea158f56cb75546,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F032,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,32,heading_candidate,3,15,textual,high,f616332441b0a74610d705ba5ddfb35d4435a3a43125226373c2dfa5c4030dd3,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F033,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,33,heading_candidate,4,24,textual,high,65a47ece5b22ca4c8eb6e3ffeb44d96e91a5bcca86ed8fc702407f268a955061,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F034,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,34,instruction_candidate,21,129,textual,high,e926d311c25fdb526685ffeb55ca0954f883279ea846ad120b85aedce77025cc,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F035,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,35,heading_candidate,3,18,textual,high,19d015ca560cb15022d172cd6b9c24cf469c9ab6f3f6eb6c477dd9774577be05,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F036,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,36,heading_candidate,5,28,textual,high,02e7e5af4a5a78751a6181ab1f2102a49c6754eba94794d520d7a345e52d3bac,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F037,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,37,heading_candidate,3,15,textual,high,f2ffd2e86dc81ce2300ed392e9f566cdbdbb93aabd6aea4d5b39557d467b12d8,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F038,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,38,heading_candidate,8,36,textual,high,c96c2366a2302b7d2c56be1dd46bf45b04d29ed7056dfc66f39fe7aed97e522c,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F039,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,39,heading_candidate,4,23,textual,high,021489d4057c313290ec5759c4e09aa7b77f2d41ab3a7a434138e058c10df7e6,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F040,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,40,heading_candidate,1,7,textual,high,715eae14ca5ba1601f1154a78265bf442830441daa64dfa10b95f2a7edfc2759,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F041,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,41,question_candidate,17,94,textual,high,5129dd68bbfbb016aa5d01291cc7e575a568f445e6a4c1929ed90fdc2763c245,0,1,0.333333,0.5,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G2014-VP115-F042,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,42,heading_candidate,3,16,textual,high,30eb2971bbda2392043e21d0f3e2206fef53ec962db470e6b6349550f1ee2bb0,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F043,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,43,heading_candidate,5,28,textual,high,654dc8a21de5c34486ba67716bca497faff7b3dd6c24765a602351da917b5121,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F044,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,44,heading_candidate,1,5,textual,high,57ce97d4243433b78999cbcacb9d1d357713a59cc06611fad76ed9122c7c5147,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F045,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,45,question_candidate,1,11,textual,high,5d92b3c1b4399739fa5a6f2d57ad9937f246db3af1c9bc22cc38b7364059b50d,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F046,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,46,heading_candidate,9,71,textual,high,4686a1451fd73effc50391654e6ee99cd92778b3a77de5fdcf55d38033dc2aaa,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F047,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,47,question_candidate,12,64,textual,high,a0bfbe2875d9b07254e434bb7a712f32c54346d6bd26ccc1b4bf71d663ecac44,0,1,0.0,0.5,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F048,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,48,heading_candidate,11,67,textual,high,4b6378e51d4164702ccc9d4dde77d502fa555b86dc159b27cf3e97e257b1ae7c,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP115-F049,LTMD-CN5-G2014-VP115,LTMD-CN5-G2014,2014,115,49,heading_candidate,3,21,textual,high,fd981b2c43882789d5c4f72b86b47ef9025c9c93e9157153b8dc7775bed2da84,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP116-F001,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,1,heading_candidate,1,3,textual,high,e5b861a6d8a966dfca7e7341cd3eb6be9901688d547a72ebed0b1f5e14f3d08d,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP116-F002,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,2,heading_candidate,3,22,textual,high,7544efbffdfe5a4932d3a2334158feb8b3939d08da72bbecff1dd622139401a3,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP116-F003,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,3,expository_candidate,22,146,textual,high,9c3a93945105390390b337d93e39b3a77a831e53fc67f74a385848733f3e8805,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP116-F004,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,4,heading_candidate,11,84,textual,high,9971a84fba9f5c94ed9c20e5da1aac9365d881439cee057811bd16fa84d0018b,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP116-F005,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,5,expository_candidate,79,485,textual,high,72b5be50fe90817e790e7cf9ffb707844eac10a6fc40525a6f9c636bacfd02f8,0,1,0.0,0.5,0,0,uncertain,HISTCOMP_0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LTMD-CN5-G2014-VP116-F006,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,6,instruction_candidate,8,46,textual,high,88d5d8f1023b511a97edf6adfcf5bcb120d236c1730f3e97063b5864d6034960,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
LTMD-CN5-G2014-VP116-F007,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,7,heading_candidate,5,39,textual,high,002f23c3cb6985bb32ce579a4df733917259575c933021c711ddd2dd1c094c45,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP116-F008,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,8,heading_candidate,2,22,textual,high,0fa5402cd38a4255f0829a1c0e268125397b15211815907e8ed5c4da279a1ed0,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP116-F009,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,9,expository_candidate,23,147,textual,high,36bfdd0c22a82fe8763f6da9c5b95d8bf3b41c2337a83b718b3f915b77951971,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
LTMD-CN5-G2014-VP116-F010,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,10,question_candidate,5,27,textual,high,a3861ba918f23f3432bd7edaeae37079cdc83322658f38dab9f88c644d180f21,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G2014-VP116-F011,LTMD-CN5-G2014-VP116,LTMD-CN5-G2014,2014,116,11,question_candidate,4,31,textual,high,404ca66fc0db1f99a21ef07c43f4663706e25bc04691239c395c9195bbacec21,0,0,0.0,0.0,0,0,method_sensitive,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
